REVEAL__blur_euclidean,LRP__blur_euclidean,Same_Classification__blur,REVEAL__gausian_small_normal_euclidean,LRP__gausian_small_normal_euclidean,Same_Classification__gausian_small_normal,REVEAL__small_uniform_euclidean,LRP__small_uniform_euclidean,Same_Classification__small_uniform,REVEAL__big_uniform_euclidean,LRP__big_uniform_euclidean,Same_Classification__big_uniform,REVEAL__gausian_big_normal_euclidean,LRP__gausian_big_normal_euclidean,Same_Classification__gausian_big_normal
,,,,,,,,,0.0035014423179251,0.0103074891990934,False,,,
,,,,,,,,,,,,0.0011317651574514,0.004465862845895,True
0.0004663159913516,0.0002938363501613,True,,,,,,,,,,,,
,,,3.50395418148744e-05,0.0002275447941148,True,,,,,,,,,
,,,,,,0.0001689440595158,0.0003285699175422,True,,,,,,
,,,,,,,,,0.0006167734431233,0.0035880482131726,False,,,
,,,,,,,,,,,,0.0005393881069357,0.0028699237098532,True
0.0011612028946409,0.0017402692705176,True,,,,,,,,,,,,
,,,0.0007844788329955,0.0004149929950356,True,,,,,,,,,
,,,,,,0.0005833332303213,0.0019574569234955,True,,,,,,
,,,,,,,,,0.002211402526309,0.0064771678827392,False,,,
,,,,,,,,,,,,0.0008376687538871,0.0026486347271175,True
0.0003289454158136,0.0014295524149331,True,,,,,,,,,,,,
,,,0.0007156466150443,0.0007167762689415,True,,,,,,,,,
,,,,,,0.0001882711510701,0.0009832606311218,True,,,,,,
,,,,,,,,,0.0051307852914161,0.008602858044654,False,,,
,,,,,,,,,,,,0.0008089758328922,0.0041049555539635,True
0.0008620563808099,0.0015180575348876,True,,,,,,,,,,,,
,,,0.0013056821795136,0.0005415502303872,True,,,,,,,,,
,,,,,,0.0010950086150339,0.0006400567818461,True,,,,,,
,,,,,,,,,0.0035249956418185,0.0062821773936141,False,,,
,,,,,,,,,,,,0.0011310793285096,0.0039523026010295,True
0.0009531957601008,0.0012803085517594,True,,,,,,,,,,,,
,,,0.0003708960345156,0.0004334627961918,True,,,,,,,,,
,,,,,,0.0016378890730268,0.000663401429474,True,,,,,,
,,,,,,,,,0.0020142110332264,0.0062797237680794,False,,,
,,,,,,,,,,,,0.0021860196695507,0.0031541262631761,True
