REVEAL__blur_euclidean,LRP__blur_euclidean,Same_Classification__blur,REVEAL__gausian_small_normal_euclidean,LRP__gausian_small_normal_euclidean,Same_Classification__gausian_small_normal,REVEAL__small_uniform_euclidean,LRP__small_uniform_euclidean,Same_Classification__small_uniform,REVEAL__big_uniform_euclidean,LRP__big_uniform_euclidean,Same_Classification__big_uniform,REVEAL__gausian_big_normal_euclidean,LRP__gausian_big_normal_euclidean,Same_Classification__gausian_big_normal
,,,,,,,,,,,,0.0020343313640656,0.0033296241508021,False
0.0007111860393629,0.0028552823478866,False,,,,,,,,,,,,
,,,4.467885969614055e-05,0.0005064927417518,True,,,,,,,,,
,,,,,,0.0001501952822887,0.0015177247895161,True,,,,,,
,,,,,,,,,0.0007850973757236,0.0115784567753942,False,,,
,,,,,,,,,,,,0.0005494349878471,0.0050808907230125,False
0.0008293658814147,0.0024470457822932,True,,,,,,,,,,,,
,,,0.0006610015956496,0.0004934616854901,True,,,,,,,,,
,,,,,,0.0005717856951179,0.0011351709516182,True,,,,,,
,,,,,,,,,0.0049320500395166,0.0078019721537485,False,,,
,,,,,,,,,,,,0.0009269452125493,0.0032775661561187,True
0.0007299613533745,0.0009795247682785,True,,,,,,,,,,,,
,,,0.000621681274871,0.0005518956677214,True,,,,,,,,,
,,,,,,0.0006449799100675,0.0006731845817288,True,,,,,,
,,,,,,,,,0.0055881191414931,0.0049700619829648,False,,,
,,,,,,,,,,,,0.001471425504312,0.0026747693350202,True
0.0011760054114745,0.0015116914629984,True,,,,,,,,,,,,
,,,0.0006643203273696,0.0006458850685457,True,,,,,,,,,
,,,,,,0.0015394019182947,0.0021680440328819,False,,,,,,
,,,,,,,,,0.003202115753092,0.0079186235867763,False,,,
,,,,,,,,,,,,0.0011548079327439,0.0034567029551707,False
0.000103305874707,0.0006768304281789,True,,,,,,,,,,,,
,,,0.0006162860176629,0.0005832259870026,True,,,,,,,,,
,,,,,,0.0009684637567237,0.0021039908388205,True,,,,,,
,,,,,,,,,0.0031723016755708,0.0079658459249815,False,,,
,,,,,,,,,,,,0.0003660803696832,0.0033909048971933,True
0.0012929205126926,0.0013185191927825,True,,,,,,,,,,,,
,,,0.000783336806152,0.0006692139214029,True,,,,,,,,,
,,,,,,0.0012604390668122,0.0016637558523996,True,,,,,,
,,,,,,,,,0.0059067911550133,0.0062357108147007,False,,,
,,,,,,,,,,,,0.001897979950431,0.0029691030103238,True
0.0003926254104856,0.0016547993357767,True,,,,,,,,,,,,
,,,0.0004685267277439,0.0003979256987591,True,,,,,,,,,
,,,,,,0.0006174505932177,0.0015426967397097,True,,,,,,
,,,,,,,,,0.0049746805381582,0.007698778603552,False,,,
,,,,,,,,,,,,0.0002388666792292,0.0029478677047449,True
0.0001674934920167,0.0015234467065236,True,,,,,,,,,,,,
,,,0.0002941962244698,0.0005266598327741,True,,,,,,,,,
,,,,,,0.0004669984826306,0.0008771958286688,True,,,,,,
,,,,,,,,,0.0046417314853923,0.0085121382465841,False,,,
,,,,,,,,,,,,0.0003251397884198,0.0035415103721286,True
0.0001564129197835,0.0011745248229879,True,,,,,,,,,,,,
,,,0.0002074517921785,0.0004180237658029,True,,,,,,,,,
,,,,,,0.0007484363963953,0.0012801082635351,True,,,,,,
,,,,,,,,,0.0037884566123832,0.0070752211962083,False,,,
,,,,,,,,,,,,0.0021686689208457,0.003138216309087,True
0.00039540585225,0.0015217592933318,True,,,,,,,,,,,,
,,,0.0002489614985347,0.0003484801723991,True,,,,,,,,,
,,,,,,0.000297181514228,0.0006362147140906,True,,,,,,
,,,,,,,,,0.0013639922374446,0.0054788630280096,True,,,
,,,,,,,,,,,,0.0004344833711424,0.0031551261811047,True
0.0008558346226636,0.0013011736069309,True,,,,,,,,,,,,
,,,0.0005483451589625,0.0004367740407897,True,,,,,,,,,
,,,,,,0.0003253129527736,0.0006012182464175,True,,,,,,
,,,,,,,,,0.0052804720581047,0.0080327157816011,False,,,
,,,,,,,,,,,,0.0006486378776425,0.0027251922243868,True
0.0007961283431075,0.0008820748375077,True,,,,,,,,,,,,
,,,5.123031627148095e-05,0.0004475160112822,False,,,,,,,,,
,,,,,,0.0002869481862201,0.0023286494527742,True,,,,,,
,,,,,,,,,0.0022038249285551,0.0055703128802881,False,,,
,,,,,,,,,,,,0.0006807917064703,0.0026296206014734,False
0.0003330023372095,0.0028776799747329,True,,,,,,,,,,,,
,,,0.0006671634525096,0.0006882140259189,True,,,,,,,,,
,,,,,,0.0005542774085593,0.0043483575040093,True,,,,,,
,,,,,,,,,0.0024976918690314,0.0154166351390715,False,,,
,,,,,,,,,,,,0.0026800386789295,0.0047230356792476,True
0.0009343077765581,0.0012977704447862,True,,,,,,,,,,,,
,,,0.0007632863596267,0.0004232992087617,True,,,,,,,,,
,,,,,,0.0008516496054147,0.0020570066698364,True,,,,,,
,,,,,,,,,0.0006088250114401,0.0066708611955177,False,,,
,,,,,,,,,,,,0.0053540725322543,0.0029441265714199,True
0.0007146874531051,0.0015918694356921,True,,,,,,,,,,,,
,,,0.0003114870152801,0.0005122432629253,True,,,,,,,,,
,,,,,,0.0002868999946705,0.0008237625941771,True,,,,,,
,,,,,,,,,0.0020323167219946,0.0069940726005788,False,,,
,,,,,,,,,,,,0.0012802604180594,0.0030087009848503,True
0.0007304664576292,0.0020469270801376,False,,,,,,,,,,,,
,,,0.0007481954679227,0.0006150399599267,True,,,,,,,,,
,,,,,,0.0007874797820994,0.0009605088568468,True,,,,,,
,,,,,,,,,0.0012131968038342,0.0067820168279176,False,,,
,,,,,,,,,,,,0.0019930754438591,0.0035187564808051,False
0.0025507441182622,0.0023936183644511,False,,,,,,,,,,,,
,,,0.0019314025632508,0.0005638202148102,True,,,,,,,,,
,,,,,,0.0024663169192333,0.0016845956593693,False,,,,,,
,,,,,,,,,0.0111182670875282,0.0086499703211049,False,,,
,,,,,,,,,,,,0.0065202543297585,0.0037561309459322,False
0.0011181902516549,0.0007535201520689,True,,,,,,,,,,,,
,,,0.0008718869313479,0.0005027620982409,True,,,,,,,,,
,,,,,,0.0009015408605269,0.0009604421388142,True,,,,,,
,,,,,,,,,0.0163750525875323,0.00768623392439,False,,,
,,,,,,,,,,,,0.004566106388676,0.0029667940778676,True
0.0007271723902031,0.0014515591566382,True,,,,,,,,,,,,
,,,0.0015049837220777,0.0006943685984463,True,,,,,,,,,
,,,,,,0.0019290001905669,0.0015271698516753,True,,,,,,
,,,,,,,,,0.0088212138004124,0.006373542542802,True,,,
,,,,,,,,,,,,0.0005901568637992,0.0034150753267341,True
0.0001568345192964,0.001592504817046,True,,,,,,,,,,,,
,,,0.0003150740062337,0.0005714406624262,True,,,,,,,,,
,,,,,,0.0003705576189551,0.0007885822332234,True,,,,,,
,,,,,,,,,0.0017459129971613,0.0086685137880255,False,,,
,,,,,,,,,,,,0.0005381350370328,0.0047645166513177,True
0.0011504647260355,0.0010896156136771,True,,,,,,,,,,,,
,,,0.0004315936727199,0.0004560762166736,True,,,,,,,,,
,,,,,,0.0033015861982136,0.0012520019432199,True,,,,,,
,,,,,,,,,0.0088908984946235,0.0068067066056663,False,,,
,,,,,,,,,,,,0.0022459735465716,0.0027322288869579,True
0.0007764477766464,0.0020203193477864,True,,,,,,,,,,,,
,,,0.0005569760879804,0.0004252139456906,True,,,,,,,,,
,,,,,,0.0007158620238338,0.0011807975393642,True,,,,,,
,,,,,,,,,0.0035909080124582,0.0065323382663076,False,,,
,,,,,,,,,,,,0.0027572735872385,0.0035160523062175,True
0.000785073659859,0.0009929250768317,True,,,,,,,,,,,,
,,,0.0003504424278267,0.0004330782744773,True,,,,,,,,,
,,,,,,0.0012687293874073,0.0016069635505147,True,,,,,,
,,,,,,,,,0.0032460847937763,0.0075214712924429,False,,,
,,,,,,,,,,,,0.0027487758297301,0.0033611725076636,True
0.0017515373530665,0.0011054818078225,True,,,,,,,,,,,,
,,,0.0010135079899211,0.0006561900321215,True,,,,,,,,,
,,,,,,0.0020956626194439,0.0016131863770777,True,,,,,,
,,,,,,,,,0.007076501958213,0.0070567254500228,False,,,
,,,,,,,,,,,,0.0024096630318254,0.0027278268627315,True
0.0011054240127672,0.0011955054611715,True,,,,,,,,,,,,
,,,0.0003413748218898,0.0004614403272383,True,,,,,,,,,
,,,,,,0.001139635905699,0.0014128099734361,True,,,,,,
,,,,,,,,,0.001519170878156,0.0040800873242796,False,,,
,,,,,,,,,,,,0.0015710564656444,0.0029649674687757,True
0.0012076796107675,0.0014972950791568,True,,,,,,,,,,,,
,,,0.0015765355590112,0.0005015889140294,True,,,,,,,,,
,,,,,,0.0022413090698406,0.0031533687437319,True,,,,,,
,,,,,,,,,0.0068718990799585,0.0093960645045323,False,,,
,,,,,,,,,,,,0.0011446374104814,0.0030116040314386,True
0.0019436569086772,0.0009961189209938,True,,,,,,,,,,,,
,,,0.0006284513888825,0.000426251055162,True,,,,,,,,,
,,,,,,0.0016919089406736,0.0020939922963168,True,,,,,,
,,,,,,,,,0.0065456107377874,0.0075112897600013,False,,,
,,,,,,,,,,,,0.0015778241971364,0.0029042086436668,True
0.0020307118180086,0.0019868821090075,True,,,,,,,,,,,,
,,,0.0001404358092035,0.0004449176232704,True,,,,,,,,,
,,,,,,0.0009628558906001,0.0014392984260824,True,,,,,,
,,,,,,,,,0.0093050548033135,0.0109944576636958,False,,,
,,,,,,,,,,,,0.0016596889905782,0.0042504196138433,True
0.0009367138370217,0.0013057580622885,True,,,,,,,,,,,,
,,,0.0002890604455489,0.0002129451063045,False,,,,,,,,,
,,,,,,0.0009167559163016,0.0012954956240012,False,,,,,,
,,,,,,,,,0.0041429246535766,0.0055427825656269,False,,,
,,,,,,,,,,,,0.0007171975019682,0.0024017947716503,False
0.0006884194982579,0.0004872576970985,True,,,,,,,,,,,,
,,,0.0002321168160284,3.861071378055965e-05,True,,,,,,,,,
,,,,,,0.0006675979753505,0.0008754257292829,True,,,,,,
,,,,,,,,,0.0018592682954453,0.0052830773887877,False,,,
,,,,,,,,,,,,0.0025431772149491,0.0034757303438089,True
0.0011190633707834,0.0014028492099314,True,,,,,,,,,,,,
,,,0.0002829633513247,0.000491285851798,True,,,,,,,,,
,,,,,,0.0004993913840728,0.0011483293922287,True,,,,,,
,,,,,,,,,0.0084195600031294,0.0068976408646643,False,,,
,,,,,,,,,,,,0.0008828770522397,0.002717452975983,True
0.000568979119013,0.0013017757319614,True,,,,,,,,,,,,
,,,0.0009392640074536,0.000699400057299,False,,,,,,,,,
,,,,,,0.0008987415133562,0.0007127616174694,True,,,,,,
,,,,,,,,,0.0032106431186785,0.0062926473202328,False,,,
,,,,,,,,,,,,0.0025635771781494,0.0038284831483777,False
0.0038212867073775,0.0010980625645054,False,,,,,,,,,,,,
,,,0.0036456391767559,0.0005612825655069,True,,,,,,,,,
,,,,,,0.0025700607837771,0.0015981276084699,False,,,,,,
,,,,,,,,,0.0146915588792402,0.0071368600708382,False,,,
,,,,,,,,,,,,0.0069225398779424,0.0027242723808236,True
0.0040345855260111,0.0020938880082918,False,,,,,,,,,,,,
,,,0.0005466011139593,0.0004897877063921,True,,,,,,,,,
,,,,,,0.0015182889067364,0.0012630431661657,True,,,,,,
,,,,,,,,,0.0027309424009677,0.0070580882298331,False,,,
,,,,,,,,,,,,0.0020745400004357,0.0031579487672187,True
0.0014416666664855,0.001677512977377,True,,,,,,,,,,,,
,,,0.0006843617413563,0.0006070110013516,True,,,,,,,,,
,,,,,,0.0005697357916425,0.0021433140123887,True,,,,,,
,,,,,,,,,0.0057434815008327,0.0108275421772799,False,,,
,,,,,,,,,,,,0.001945554539796,0.0033690030663347,True
0.0027567493943763,0.0012270042399669,False,,,,,,,,,,,,
,,,0.0010242544297564,0.0003571495325004,True,,,,,,,,,
,,,,,,0.0054924509050753,0.0013981584697545,True,,,,,,
,,,,,,,,,0.0118437313852893,0.0053274169539471,False,,,
,,,,,,,,,,,,0.0055134900830048,0.0026382427260476,True
0.0016725775729679,0.0011858823717115,True,,,,,,,,,,,,
,,,0.0016423713726349,0.0004465800965459,True,,,,,,,,,
,,,,,,0.0024020769145204,0.0015676024957544,True,,,,,,
,,,,,,,,,0.0114308895533846,0.0082581130860793,False,,,
,,,,,,,,,,,,0.0012638291329853,0.0026608499319817,True
0.0003161686219591,0.0016116030873395,True,,,,,,,,,,,,
,,,0.00048018212158,0.0007267899209247,True,,,,,,,,,
,,,,,,0.0016103141857665,0.0020889759019449,True,,,,,,
,,,,,,,,,0.0054102061456449,0.0134202952837633,False,,,
,,,,,,,,,,,,0.0026718507358368,0.0047205868356438,True
0.0003195132138753,0.0019065876630817,False,,,,,,,,,,,,
,,,0.0001926182451275,0.0004738197024269,True,,,,,,,,,
,,,,,,0.0005271672934564,0.0005899299554776,True,,,,,,
,,,,,,,,,0.0030929554982059,0.005694384063957,True,,,
,,,,,,,,,,,,0.0020435040361993,0.0033736463390814,True
0.0005811664454144,0.0015864707703878,True,,,,,,,,,,,,
,,,0.0006121755530143,0.0004527556908399,True,,,,,,,,,
,,,,,,0.000390442012561,0.0024501433016853,True,,,,,,
,,,,,,,,,0.0047591818941836,0.0089580239321518,False,,,
,,,,,,,,,,,,0.0011737016866421,0.0027089303668931,True
0.0012891369144769,0.0015435100377423,False,,,,,,,,,,,,
,,,0.0003777309190021,0.0005313907240689,True,,,,,,,,,
,,,,,,0.002084607983753,0.0018530516204783,False,,,,,,
,,,,,,,,,0.0041258614312002,0.008062875441785,False,,,
,,,,,,,,,,,,0.0017145869966842,0.0031931585069724,False
0.0009721860360944,0.0012953050559076,True,,,,,,,,,,,,
,,,0.0002158271233447,0.0004791087192031,True,,,,,,,,,
,,,,,,0.0012406636033273,0.0009527069114738,True,,,,,,
,,,,,,,,,0.0050390133584887,0.0055028681400791,True,,,
,,,,,,,,,,,,0.0017982925445376,0.002810351139508,True
0.0008425532373251,0.0009208565774288,True,,,,,,,,,,,,
,,,0.0008931908962632,0.000496463888537,True,,,,,,,,,
,,,,,,8.508928560718624e-05,0.0008280356062975,True,,,,,,
,,,,,,,,,0.0027158943184514,0.0070679761251062,False,,,
,,,,,,,,,,,,0.000594257162756,0.0030229082082459,True
0.0015233827207676,0.0014087441002112,True,,,,,,,,,,,,
,,,0.0006494910083612,0.0006028613367075,True,,,,,,,,,
,,,,,,0.0030194703266207,0.002302806511691,False,,,,,,
,,,,,,,,,0.005293822311155,0.0064328797544402,False,,,
,,,,,,,,,,,,0.0043861625688056,0.0028850839705665,True
0.0012076002123699,0.0014049680311406,True,,,,,,,,,,,,
,,,0.0013067979292968,0.0004311203006283,True,,,,,,,,,
,,,,,,0.0007645399671864,0.0015032838286687,True,,,,,,
,,,,,,,,,0.0027589753341342,0.0055217155712678,False,,,
,,,,,,,,,,,,0.0009139483629336,0.0028292099893638,True
0.0012300843594701,0.0022496170109542,True,,,,,,,,,,,,
,,,0.0003513857907967,0.0009111527518639,True,,,,,,,,,
,,,,,,0.0007222720623458,0.0011234616663796,True,,,,,,
,,,,,,,,,0.0049540800273643,0.0125063303547165,False,,,
,,,,,,,,,,,,0.0006665153424836,0.0052029220412402,True
0.0019550637776419,0.0007888071596792,True,,,,,,,,,,,,
,,,0.0003417814430877,0.0002585395764428,True,,,,,,,,,
,,,,,,0.0080111043497298,0.0022921153465373,True,,,,,,
,,,,,,,,,0.0083025717680598,0.0060221880365512,True,,,
,,,,,,,,,,,,0.0025525637773461,0.0028941284676991,True
0.0004367548547267,0.0013844376905308,True,,,,,,,,,,,,
,,,0.0001575736301143,0.0007518308885735,True,,,,,,,,,
,,,,,,7.201392874666858e-05,0.001090107713746,True,,,,,,
,,,,,,,,,0.0009874414904958,0.0092647024401136,False,,,
,,,,,,,,,,,,0.0017495684612694,0.0052804308972492,True
0.0006098057652958,0.0009513984177783,True,,,,,,,,,,,,
,,,0.001153231934756,0.0004460937168416,True,,,,,,,,,
,,,,,,0.0003504058703057,0.0007031801378722,True,,,,,,
,,,,,,,,,0.0041018997882242,0.0047289368979338,False,,,
,,,,,,,,,,,,0.0010782314998513,0.0020793308287496,True
0.0009339509283348,0.0006393419636973,True,,,,,,,,,,,,
,,,0.0008482304488168,0.0002825332281531,True,,,,,,,,,
,,,,,,0.0010215945777077,0.0003099049654458,True,,,,,,
,,,,,,,,,0.0087840957652307,0.0047085006596882,False,,,
,,,,,,,,,,,,0.003563366244467,0.0023875778881033,True
0.0005200328662005,0.0009528631977145,True,,,,,,,,,,,,
,,,0.000933397602834,0.0004816285259906,True,,,,,,,,,
,,,,,,0.002480225614541,0.0023987960924409,True,,,,,,
,,,,,,,,,0.0078028128995178,0.0067364986008662,False,,,
,,,,,,,,,,,,0.0006769881183848,0.0022944615175232,True
0.0006065329647775,0.0013873906652664,True,,,,,,,,,,,,
,,,0.0007864020518058,0.0004818676927006,True,,,,,,,,,
,,,,,,0.0012110362912157,0.0031566665295544,True,,,,,,
,,,,,,,,,0.009155305428178,0.0087757794131238,False,,,
,,,,,,,,,,,,0.0027197934632477,0.0031331556339556,True
0.0054564930290889,0.0025213794544089,True,,,,,,,,,,,,
,,,0.0007179127160869,0.0008919870373236,True,,,,,,,,,
,,,,,,0.0040995906963394,0.0015902732120705,True,,,,,,
,,,,,,,,,0.0220357084024315,0.0137813428637291,False,,,
,,,,,,,,,,,,0.0024825233195666,0.0045468713106535,True
0.0041620205695326,0.00129508512026,True,,,,,,,,,,,,
,,,0.0020250510079122,0.0005290217764839,True,,,,,,,,,
,,,,,,0.0032217950029555,0.0014744857773914,True,,,,,,
,,,,,,,,,0.018597651901324,0.0062031547674509,False,,,
,,,,,,,,,,,,0.0069373427463184,0.0032099770484835,True
0.0017972781911156,0.0012023430349022,True,,,,,,,,,,,,
,,,0.0007108741356388,0.0003962153730888,True,,,,,,,,,
,,,,,,0.0013201470416297,0.0047130312214549,False,,,,,,
,,,,,,,,,0.0107362066891757,0.009844086524736,False,,,
,,,,,,,,,,,,0.0023599534645804,0.0030595926428664,True
0.0009322901894419,0.0007079337854326,True,,,,,,,,,,,,
,,,0.0008997718026842,0.0002698195282571,True,,,,,,,,,
,,,,,,0.0002160628723513,0.0013972365012099,False,,,,,,
,,,,,,,,,0.001930154144989,0.0041085005741843,True,,,
,,,,,,,,,,,,0.0009286773781127,0.002834935482206,False
0.0002538405275386,0.0014646760284713,True,,,,,,,,,,,,
,,,0.0003329144833077,0.0004179089451849,True,,,,,,,,,
,,,,,,0.0006436784142998,0.0008647516592475,True,,,,,,
,,,,,,,,,0.0040454503149626,0.0066537127566525,False,,,
,,,,,,,,,,,,0.0022742262895888,0.0030387712229826,True
0.0001616559903835,0.0008833041983847,True,,,,,,,,,,,,
,,,0.0003346475585891,0.0006770685618363,True,,,,,,,,,
,,,,,,0.0004923973195331,0.0006767289789514,True,,,,,,
,,,,,,,,,0.0055876801835273,0.0069879323797851,False,,,
,,,,,,,,,,,,0.0019441358959127,0.0027070727980313,True
0.0004669719963161,0.0015031914418817,False,,,,,,,,,,,,
,,,0.0001277542162469,0.0007833272693623,True,,,,,,,,,
,,,,,,0.0012959285168273,0.0022280341094191,False,,,,,,
,,,,,,,,,0.0047168486939742,0.0112782378785751,False,,,
,,,,,,,,,,,,0.0002197658675814,0.0038672069798806,False
0.0019181795505875,0.0014833171527022,True,,,,,,,,,,,,
,,,0.0004976403851612,0.0005744540768823,True,,,,,,,,,
,,,,,,0.0027373656710416,0.0016180222435245,True,,,,,,
,,,,,,,,,0.00582295503248,0.0080871603242504,False,,,
,,,,,,,,,,,,0.001674972575558,0.0035538832514245,False
0.0002813858690803,0.001486783105226,True,,,,,,,,,,,,
,,,0.0005510621624363,0.0011349538221002,True,,,,,,,,,
,,,,,,0.0007495186929879,0.0016165851261192,True,,,,,,
,,,,,,,,,0.0048407930071452,0.0090330799139292,False,,,
,,,,,,,,,,,,0.0023858910221091,0.0040872612025912,True
0.0004254790845017,0.0016439047343678,True,,,,,,,,,,,,
,,,0.0004815961605146,0.0005692986683313,True,,,,,,,,,
,,,,,,0.0006905960708139,0.0012765734299778,True,,,,,,
,,,,,,,,,0.0017990765787333,0.0060512886182105,True,,,
,,,,,,,,,,,,0.0005698802997898,0.0034747538737794,True
0.0023312315164803,0.0014309718544062,True,,,,,,,,,,,,
,,,0.0018699451035538,0.0004873505188174,True,,,,,,,,,
,,,,,,0.0018981964390779,0.0009865490497423,True,,,,,,
,,,,,,,,,0.0109060878283683,0.0059260874241844,False,,,
,,,,,,,,,,,,0.0044525711995335,0.003287895985718,True
0.0010488739742181,0.0020112006419751,True,,,,,,,,,,,,
,,,0.0002966953004776,0.0008799110414217,True,,,,,,,,,
,,,,,,0.0038525720464578,0.0017896139797778,True,,,,,,
,,,,,,,,,0.0046699864877037,0.0080803649337782,False,,,
,,,,,,,,,,,,0.0036588537703674,0.0035127471450898,True
0.0010946672388393,0.0009787044757452,True,,,,,,,,,,,,
,,,0.0012328552173395,0.0005968024464189,True,,,,,,,,,
,,,,,,0.0015362186321915,0.0029839411261021,False,,,,,,
,,,,,,,,,0.0022939364365286,0.0068748386217142,False,,,
,,,,,,,,,,,,0.0010910248442,0.0023782205730099,True
0.0019108601740787,0.0011117390376031,True,,,,,,,,,,,,
,,,0.0003996140761983,0.0005826254952507,True,,,,,,,,,
,,,,,,0.0008863795460266,0.0020660248668458,False,,,,,,
,,,,,,,,,0.0036119445658053,0.006390770892662,False,,,
,,,,,,,,,,,,0.0024224878265314,0.0028980055348658,True
0.0003683673549836,0.0009454571375892,True,,,,,,,,,,,,
,,,0.0002327795942698,0.0005360881918133,True,,,,,,,,,
,,,,,,0.0010048714181571,0.0031607778350167,True,,,,,,
,,,,,,,,,0.0047010799355594,0.0090770653851782,False,,,
,,,,,,,,,,,,0.0010783257476854,0.0026457842636731,True
0.0018847239430014,0.0024618258285466,True,,,,,,,,,,,,
,,,0.0008446354084555,0.0009429120188158,True,,,,,,,,,
,,,,,,0.0020770109162269,0.0027269861174662,True,,,,,,
,,,,,,,,,0.0121756868967038,0.0109964352506681,False,,,
,,,,,,,,,,,,0.0025836708498162,0.004505333272832,True
0.0032147068378033,0.0009820618035735,True,,,,,,,,,,,,
,,,0.000648482307503,0.000548752820523,True,,,,,,,,,
,,,,,,0.0014059258664938,0.0011507932199774,True,,,,,,
,,,,,,,,,0.011862472299171,0.0072618180184383,False,,,
,,,,,,,,,,,,0.0033307583095528,0.0025745893291634,True
0.0001315892070077,0.0031341728551957,True,,,,,,,,,,,,
,,,0.0003627248530548,0.001174141824813,True,,,,,,,,,
,,,,,,0.0003413952476624,0.0025946835526917,True,,,,,,
,,,,,,,,,0.0032993461901125,0.0144895057032887,False,,,
,,,,,,,,,,,,0.0013425884644125,0.0058852822863993,True
0.0016821805648497,0.0013633075336524,False,,,,,,,,,,,,
,,,0.0011617772184113,0.0004768386605311,True,,,,,,,,,
,,,,,,0.00151128897678,0.0014391826386503,False,,,,,,
,,,,,,,,,0.0073825870627413,0.0062139688863367,False,,,
,,,,,,,,,,,,0.0016845147537622,0.0027671710133905,True
0.0008132332305239,0.0019033729570044,True,,,,,,,,,,,,
,,,0.0011734320868975,0.0008866472411977,True,,,,,,,,,
,,,,,,0.0002696473923983,0.0014859922119147,True,,,,,,
,,,,,,,,,0.0120267066787351,0.014019532627675,False,,,
,,,,,,,,,,,,0.0035849371316973,0.0051134728742067,True
0.0009248207269041,0.0016760962135827,True,,,,,,,,,,,,
,,,0.000127268734284,0.0005446645689234,True,,,,,,,,,
,,,,,,0.000236674984735,0.0006624578615054,True,,,,,,
,,,,,,,,,0.0058845906306868,0.0103074544486735,False,,,
,,,,,,,,,,,,0.0012591071482778,0.0044658330675937,True
0.0006303372028317,0.0002938094340047,True,,,,,,,,,,,,
,,,0.0001894175894146,0.0002275417897088,True,,,,,,,,,
,,,,,,0.0003055977385795,0.0003286203417231,True,,,,,,
,,,,,,,,,0.0007148976984325,0.0035880470770272,False,,,
,,,,,,,,,,,,0.0003595484409673,0.0028699240499557,True
0.0012324094270712,0.0017402693697758,True,,,,,,,,,,,,
,,,0.000847676117902,0.0004149931020687,True,,,,,,,,,
,,,,,,0.0005866083642126,0.0019574599154308,True,,,,,,
,,,,,,,,,0.0022924157018104,0.0064770566954612,False,,,
,,,,,,,,,,,,0.0007969315338779,0.002648659499367,True
0.0008378951390019,0.0014295520573802,True,,,,,,,,,,,,
,,,0.00021248971948,0.0007166293444691,True,,,,,,,,,
,,,,,,0.0004345795727547,0.0009832616031052,True,,,,,,
,,,,,,,,,0.0056916478413865,0.0086028582679005,False,,,
,,,,,,,,,,,,0.0015119541193806,0.0041049574314842,True
0.0007911922411105,0.0015180580291014,True,,,,,,,,,,,,
,,,0.0013580014711778,0.0005415458365752,True,,,,,,,,,
,,,,,,0.001127068932948,0.0006400561673516,True,,,,,,
,,,,,,,,,0.0036677354491553,0.0062821785196058,False,,,
,,,,,,,,,,,,0.0011485133911847,0.0039523032119418,True
0.0023511248419741,0.0012804874668095,True,,,,,,,,,,,,
,,,0.0009686830223472,0.0004335771223449,True,,,,,,,,,
,,,,,,0.0006672141955004,0.0006636031401439,True,,,,,,
,,,,,,,,,0.0142156805783514,0.0062796951491025,False,,,
,,,,,,,,,,,,0.0043946456097326,0.0031539914549554,True
0.0003510939757463,0.0011775325488622,False,,,,,,,,,,,,
,,,0.0007073047656375,0.0004461949739602,False,,,,,,,,,
,,,,,,0.0019021010709847,0.001110102179333,False,,,,,,
,,,,,,,,,0.0067591369900217,0.0081717355013104,False,,,
,,,,,,,,,,,,0.0031943124821893,0.0027691717358912,True
0.0030343440218621,0.0021106977847126,True,,,,,,,,,,,,
,,,0.0009720805832545,0.0005521375073233,False,,,,,,,,,
,,,,,,0.0072391801933462,0.0042634931892811,False,,,,,,
,,,,,,,,,0.0220050145844298,0.0164493819033942,False,,,
